Event_Timestamp_UTC,Request_Id,Conversation_Id,UserId,User_Name,Group_Name,Box_Name,Client_Type,Channel,Chat_Trigger_Type,Request_Source,Workflow_Area,Agent_Pattern,Plugin_Name,MCP_Server,Tool_Invocation_Count,Model_Name,Estimated_Credits_Used,Prompt_Chars,Response_Chars
2026-05-20T09:52:00Z,req-e2d9b71a83a6,conv-da71deb8fa,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,INLINE_CHAT,review,test-generation,human-in-loop,Direct Kiro,No MCP Invoked,0,Claude_Sonnet_4.6_messages,19.01,2570,10678
2026-05-20T09:52:00Z,req-d4072c4ee383,conv-459555218e,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,test-generation,single-agent,GitHub,No MCP Invoked,1,Claude_Sonnet_4.6_messages,25.89,1920,9184
2026-05-20T10:02:00Z,req-6aa01075c58b,conv-e32046962b,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,guardrail-evaluation,human-in-loop,Browser,github,2,Claude_Sonnet_4.6_messages,21.35,2425,3651
2026-05-20T10:05:00Z,req-b0fc0edaf5da,conv-ae6a6fbd4f,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,guardrail-evaluation,spec-driven,Direct Kiro,aws-docs,7,Claude_Sonnet_4.6_messages,20.45,903,4330
2026-05-20T10:08:00Z,req-f8c6acd0954a,conv-0c6f549dab,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,spec,legacy-modernization,single-agent,Direct Kiro,No MCP Invoked,2,DeepSeek_V3.2_messages,15.72,722,11333
2026-05-20T10:14:00Z,req-c16b898e659d,conv-05d297730b,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,chat,retail-analytics,single-agent,Direct Kiro,github,6,Auto_messages,1.83,475,6999
2026-05-20T10:15:00Z,req-7cc225e220ea,conv-2d86ae1065,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,cli-chat,platform-hardening,human-in-loop,GitHub,No MCP Invoked,2,Qwen3_Coder_Next_messages,3.57,5803,5988
2026-05-20T10:15:00Z,req-74ea018bb6f2,conv-06b5441808,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,slash-command,test-generation,spec-driven,GitHub,No MCP Invoked,6,Claude_Sonnet_4.6_messages,18.18,4327,4121
2026-05-20T10:36:00Z,req-b9cc94d56857,conv-8b6833d05b,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,test-generation,human-in-loop,Direct Kiro,No MCP Invoked,0,Auto_messages,18.08,5462,4252
2026-05-20T10:44:00Z,req-95d5d64c4e9c,conv-dfa1fbd5cf,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,orchestrated-multi-agent,Browser,No MCP Invoked,5,Qwen3_Coder_Next_messages,19.74,705,2900
2026-05-20T10:46:00Z,req-0bbd2d0dbf58,conv-6c3328bcb4,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,spec,spec-orchestration,orchestrated-multi-agent,GitHub,No MCP Invoked,5,Claude_Sonnet_4.6_messages,11.08,1049,2895
2026-05-20T10:47:00Z,req-255243d4d9c1,conv-c6250662d3,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,human-in-loop,Direct Kiro,github,8,Auto_messages,4.28,665,3184
2026-05-20T11:07:00Z,req-c04243b1a57f,conv-3b2f82c190,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,spec,retail-analytics,spec-driven,Direct Kiro,aws-docs,6,DeepSeek_V3.2_messages,8.7,5208,6392
2026-05-20T11:22:00Z,req-a0f9c76e353e,conv-4c7566fc17,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,single-agent,AWS Docs,github,4,Auto_messages,2.56,2441,4055
2026-05-20T11:22:00Z,req-56899c4bb036,conv-a51307fdb2,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,spec-orchestration,human-in-loop,GitHub,jira,8,Claude_Opus_4.6_messages,28.52,5399,7003
2026-05-20T11:23:00Z,req-caa023952f0e,conv-77e095fa34,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,legacy-modernization,human-in-loop,AWS Transform,aws-docs,0,Claude_Opus_4.6_messages,4.83,920,5129
2026-05-20T11:29:00Z,req-c5260a8c0567,conv-8b6833d05b,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,slash-command,test-generation,single-agent,Direct Kiro,No MCP Invoked,3,Claude_Sonnet_4.6_messages,15.08,6491,10926
2026-05-20T11:44:00Z,req-dcf916d98af1,conv-3b2f82c190,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,spec-driven,Direct Kiro,github,5,DeepSeek_V3.2_messages,21.87,3403,4927
2026-05-20T11:53:00Z,req-ffe0afa98f04,conv-45565c7e8b,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,legacy-modernization,spec-driven,GitHub,aws-docs,0,Claude_Sonnet_4.6_messages,5.17,6418,8141
2026-05-20T12:04:00Z,req-e308fe5e9f3e,conv-4c7566fc17,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,single-agent,GitHub,No MCP Invoked,2,Claude_Sonnet_4.6_messages,3.31,1610,9216
2026-05-20T12:06:00Z,req-9be4ad4414a2,conv-74e7ae984b,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,human-in-loop,Direct Kiro,github,8,Claude_Sonnet_4.6_messages,19.77,2164,4337
2026-05-20T12:21:00Z,req-db6622fdfc51,conv-f413d91f75,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,INLINE_CHAT,review,platform-hardening,human-in-loop,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,2.78,3484,2997
2026-05-20T12:30:00Z,req-2d9a25adb2e6,conv-7bf5793e6a,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,mcp-tool,platform-hardening,human-in-loop,AWS Docs,aws-docs,3,Claude_Sonnet_4.6_messages,3.54,4912,11535
2026-05-20T12:34:00Z,req-2d01d92d1205,conv-7ddf0e6d09,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,INLINE_CHAT,review,platform-hardening,single-agent,Direct Kiro,No MCP Invoked,0,Claude_Sonnet_4.6_messages,3.33,4114,1246
2026-05-20T12:47:00Z,req-602ee1ffb3eb,conv-a51307fdb2,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,human-in-loop,Browser,github,2,Claude_Opus_4.6_messages,13.11,4783,10577
2026-05-20T12:55:00Z,req-3f777bbcc6cc,conv-f413d91f75,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,hook,platform-hardening,single-agent,GitHub,github,8,Claude_Sonnet_4.6_messages,2.89,1391,4695
2026-05-20T13:06:00Z,req-14021bd55fce,conv-330e942fcd,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,spec-driven,GitHub,aws-docs,0,Auto_messages,2.52,5584,9449
2026-05-20T13:09:00Z,req-c43cee4f1d62,conv-3b2f82c190,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,PLUGIN,PLUGIN,MANUAL,spec,retail-analytics,single-agent,Browser,github,6,Claude_Sonnet_4.6_messages,6.09,1048,10256
2026-05-20T13:21:00Z,req-c7b42b59708c,conv-b94c8f49c7,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,plugin-action,test-generation,spec-driven,GitHub,aws-docs,0,DeepSeek_V3.2_messages,26.72,4674,1664
2026-05-20T13:26:00Z,req-e70eae36e0aa,conv-3aa844b48b,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,plugin-action,retail-analytics,spec-driven,Direct Kiro,No MCP Invoked,1,Auto_messages,3.09,3081,7061
2026-05-20T13:30:00Z,req-f720128d962e,conv-714f263b75,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,transform,legacy-modernization,spec-driven,Direct Kiro,No MCP Invoked,2,Claude_Sonnet_4.6_messages,11.53,2055,10209
2026-05-20T13:39:00Z,req-976162b64cfa,conv-74e7ae984b,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,PLUGIN,PLUGIN,MANUAL,mcp-tool,spec-orchestration,spec-driven,Direct Kiro,github,1,Claude_Opus_4.6_messages,3.63,5808,4330
2026-05-20T13:51:00Z,req-96220636ba04,conv-09480eefd0,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,human-in-loop,AWS Docs,aws-docs,3,Claude_Opus_4.6_messages,3.23,2801,3482
2026-05-20T13:53:00Z,req-7e4f18eb2a0f,conv-ab05349702,d-92675051d5.7e23e16f-5eb6-49f0-8e5d-a84c5ad99106,Casey Liu,Retail Analytics Team,Retail Intelligence,PLUGIN,PLUGIN,MANUAL,spec,retail-analytics,spec-driven,Browser,aws-docs,7,Auto_messages,1.1,1569,5544
2026-05-20T13:53:00Z,req-b08cf7da5288,conv-58a13b7d20,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,chat,guardrail-evaluation,orchestrated-multi-agent,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,27.3,4875,11923
2026-05-20T13:57:00Z,req-5946019707e1,conv-b94c8f49c7,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,slash-command,test-generation,spec-driven,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,12.59,4127,3919
2026-05-20T14:06:00Z,req-9c3b1d54e199,conv-da71deb8fa,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,slash-command,test-generation,spec-driven,GitHub,aws-docs,5,Claude_Sonnet_4.6_messages,28.28,1665,7158
2026-05-20T14:10:00Z,req-52467c663348,conv-1ddbece4b3,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,legacy-modernization,human-in-loop,GitHub,aws-docs,1,Claude_Opus_4.6_messages,10.68,681,10832
2026-05-20T14:20:00Z,req-3d220637dae6,conv-d8992039f1,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,hook,platform-hardening,human-in-loop,Direct Kiro,aws-docs,7,Claude_Opus_4.6_messages,3.72,4700,8609
2026-05-20T14:22:00Z,req-6cda90391648,conv-546c6195bd,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,single-agent,Direct Kiro,No MCP Invoked,0,Auto_messages,2.6,2722,5599
2026-05-20T15:00:00Z,req-32b791d02776,conv-74e7ae984b,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_CLI,CLI,MANUAL,mcp-tool,spec-orchestration,human-in-loop,Browser,No MCP Invoked,8,Claude_Sonnet_4.6_messages,10.91,5836,6089
2026-05-20T15:05:00Z,req-685b6e45c240,conv-3aa844b48b,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,mcp-tool,retail-analytics,human-in-loop,Direct Kiro,github,3,Auto_messages,2.4,5704,5237
2026-05-20T15:32:00Z,req-fde36aeab963,conv-cef9e48b05,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,legacy-modernization,spec-driven,AWS Transform,aws-docs,4,Auto_messages,4.42,705,9906
2026-05-20T15:35:00Z,req-48ba5ec336dd,conv-7bf5793e6a,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,single-agent,AWS Docs,aws-docs,8,Auto_messages,2.76,2635,10547
2026-05-20T15:36:00Z,req-6d1b96a1d772,conv-06b5441808,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,test-generation,single-agent,Direct Kiro,aws-docs,7,Claude_Sonnet_4.6_messages,30.33,2419,5282
2026-05-20T15:37:00Z,req-d9d128bbcc3a,conv-09480eefd0,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,cli-chat,platform-hardening,single-agent,AWS Docs,aws-docs,1,Auto_messages,3.96,4724,4579
2026-05-20T15:44:00Z,req-7dcbfa6c3594,conv-353403645b,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,automation,spec-orchestration,spec-driven,Browser,github,3,Claude_Sonnet_4.6_messages,19.91,5691,3511
2026-05-20T15:50:00Z,req-c59879692e17,conv-45565c7e8b,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,legacy-modernization,spec-driven,AWS Transform,aws-docs,4,Claude_Sonnet_4.6_messages,9.93,1078,1071
2026-05-20T15:54:00Z,req-317380c57298,conv-47cccedbad,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,single-agent,Direct Kiro,github,6,Claude_Sonnet_4.6_messages,3.85,1257,5022
2026-05-20T15:59:00Z,req-26bcc751b05b,conv-11a1b64ad5,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,spec,retail-analytics,single-agent,Direct Kiro,aws-docs,7,Claude_Sonnet_4.6_messages,17.95,492,10357
2026-05-20T16:11:00Z,req-182ebc715859,conv-a51307fdb2,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,PLUGIN,PLUGIN,MANUAL,chat,spec-orchestration,spec-driven,Jira,aws-docs,5,Claude_Sonnet_4.6_messages,4.82,6010,5989
2026-05-20T16:13:00Z,req-53e7734daa8c,conv-74ecfcf38a,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,chat,retail-analytics,single-agent,GitHub,No MCP Invoked,8,Claude_Sonnet_4.6_messages,2.43,5623,10006
2026-05-20T16:31:00Z,req-ea9ea279581f,conv-74ecfcf38a,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,spec,retail-analytics,single-agent,Direct Kiro,No MCP Invoked,2,DeepSeek_V3.2_messages,2.61,4765,1436
2026-05-20T16:41:00Z,req-ce78e88bc80e,conv-11a1b64ad5,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,spec,retail-analytics,single-agent,Direct Kiro,aws-docs,1,Claude_Sonnet_4.6_messages,14.06,4006,9889
2026-05-20T16:43:00Z,req-03a1697f8c5d,conv-f8ace7119e,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,cli-chat,platform-hardening,human-in-loop,GitHub,aws-docs,6,Qwen3_Coder_Next_messages,4.29,941,9852
2026-05-20T16:46:00Z,req-c030a4ed2690,conv-714f263b75,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,transform,legacy-modernization,spec-driven,AWS Transform,No MCP Invoked,0,Qwen3_Coder_Next_messages,5.02,6083,9255
2026-05-20T16:51:00Z,req-f860897b0751,conv-fd877a53b9,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,chat,retail-analytics,single-agent,GitHub,aws-docs,5,Claude_Sonnet_4.6_messages,22.49,565,10579
2026-05-20T16:53:00Z,req-cae22c8850b4,conv-f8ace7119e,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,single-agent,AWS Docs,No MCP Invoked,6,Qwen3_Coder_Next_messages,3.46,3130,1278
2026-05-20T16:56:00Z,req-a12b57be39af,conv-5c8482bac6,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_CLI,CLI,MANUAL,mcp-tool,retail-analytics,human-in-loop,Browser,github,8,Claude_Sonnet_4.6_messages,9.13,3679,9797
2026-05-20T16:59:00Z,req-803680c54bee,conv-05d297730b,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,spec,retail-analytics,spec-driven,Browser,aws-docs,8,Auto_messages,3.28,483,2407
2026-05-20T17:04:00Z,req-a7f4839547cc,conv-77e095fa34,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,chat,legacy-modernization,spec-driven,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,11.79,6091,3844
2026-05-20T17:20:00Z,req-7d79a1ed5082,conv-de4161977a,d-92675051d5.9b1ac779-7da0-470f-bfd8-fba1849ca111,Ben Foster,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,INLINE_CHAT,review,guardrail-evaluation,human-in-loop,Direct Kiro,No MCP Invoked,2,Claude_Sonnet_4.6_messages,19.25,763,3355
2026-05-20T17:22:00Z,req-4de11f8c3f71,conv-976a93eb75,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,mcp-tool,retail-analytics,single-agent,GitHub,No MCP Invoked,5,Auto_messages,4.09,4022,10311
2026-05-20T17:30:00Z,req-24416764f72f,conv-5c8482bac6,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,chat,retail-analytics,spec-driven,GitHub,aws-docs,1,Claude_Sonnet_4.6_messages,16.69,1300,10263
2026-05-20T17:44:00Z,req-e9a0a5289de4,conv-0c6f549dab,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,chat,legacy-modernization,spec-driven,AWS Transform,github,4,Claude_Opus_4.6_messages,5.35,5322,6837
2026-05-20T18:03:00Z,req-d022167d997e,conv-7ddf0e6d09,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,cli-chat,platform-hardening,human-in-loop,Direct Kiro,github,0,DeepSeek_V3.2_messages,2.05,1796,7201
2026-05-20T18:04:00Z,req-12142bb7402a,conv-459555218e,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,plugin-action,test-generation,spec-driven,Direct Kiro,No MCP Invoked,0,Auto_messages,13.32,2457,2757
2026-05-20T18:04:00Z,req-99951ac953ef,conv-47cccedbad,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,hook,platform-hardening,human-in-loop,Direct Kiro,No MCP Invoked,3,Claude_Sonnet_4.6_messages,4.21,5847,5052
2026-05-20T18:08:00Z,req-9985bd5d1ed3,conv-6c3328bcb4,d-92675051d5.a9a3e94b-b147-4fb7-9934-f5ea941fd110,Aisha Khan,AI SDLC Enablement Team,AI Delivery Acceleration,KIRO_IDE,IDE,MANUAL,spec,spec-orchestration,spec-driven,GitHub,No MCP Invoked,8,Claude_Sonnet_4.6_messages,33.92,4596,7161
2026-05-20T18:13:00Z,req-f1e0636520ba,conv-0c03c56208,d-92675051d5.f12818d1-8f2c-4d54-9188-4f7224a4d103,Ethan Brooks,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,INLINE_CHAT,review,legacy-modernization,spec-driven,Direct Kiro,github,3,Claude_Opus_4.6_messages,4.91,4636,11610
2026-05-20T18:22:00Z,req-24acf6d4cb75,conv-b189875911,d-92675051d5.33a7a52f-dbf7-4f6b-89c9-43d30a61e104,Nina Patel,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,mcp-tool,retail-analytics,spec-driven,Direct Kiro,No MCP Invoked,1,Claude_Sonnet_4.6_messages,16.3,1660,8279
2026-05-21T09:20:00Z,req-c7c765d04ee6,conv-7302b8c8b0,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,plugin-action,retail-analytics,human-in-loop,Direct Kiro,No MCP Invoked,1,Auto_messages,2.52,1319,6934
2026-05-21T09:41:00Z,req-131db1847623,conv-05325978df,d-92675051d5.797d1e6c-6d5f-41a9-8dc7-53d2ef14e102,Marco Silva,Payments Modernization Team,Payments Transformation,KIRO_IDE,IDE,MANUAL,plugin-action,test-generation,human-in-loop,GitHub,aws-docs,6,Claude_Sonnet_4.6_messages,32.51,3542,4950
2026-05-21T09:46:00Z,req-52d252ca58b6,conv-8a4c11494d,d-92675051d5.6273ba8a-bb02-425f-b443-3d4dcb2c9108,Victor Chen,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,hook,platform-hardening,single-agent,AWS Docs,No MCP Invoked,8,Auto_messages,2.55,3019,6473
2026-05-21T09:48:00Z,req-5735acc279b1,conv-eefcf40795,d-92675051d5.4a0a1ddb-32de-4237-b40f-cbc81f6ae105,Omar Haddad,Retail Analytics Team,Retail Intelligence,KIRO_IDE,IDE,MANUAL,spec,retail-analytics,spec-driven,GitHub,No MCP Invoked,2,Claude_Sonnet_4.6_messages,2.43,1586,1677
2026-05-21T09:48:00Z,req-6f65d346ca7f,conv-701886d93e,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_IDE,IDE,MANUAL,mcp-tool,platform-hardening,human-in-loop,Direct Kiro,aws-docs,5,Claude_Sonnet_4.6_messages,4.59,6485,11611
2026-05-21T09:52:00Z,req-14ef8b14311a,conv-cfb0ca9785,d-92675051d5.838f6b85-1e72-4404-a193-f1b0dc79d107,Elena Garcia,Platform Reliability Engineering,Platform Reliability,KIRO_CLI,CLI,MANUAL,mcp-tool,platform-hardening,human-in-loop,GitHub,No MCP Invoked,3,Claude_Sonnet_4.6_messages,3.05,4791,5621
2026-05-21T09:57:00Z,req-ad23de5929d5,conv-7776a67902,d-92675051d5.0ec463de-81c2-4f79-9d4c-029f7bb0f101,Priya Nair,Payments Modernization Team,Payments Transformation,KIRO_CLI,CLI,MANUAL,spec,legacy-modernization,spec-driven,Direct Kiro,aws-docs,8,Claude_Sonnet_4.6_messages,7.26,3893,6443
